Latency,LatencyAdj,Interval
6917610,18446744073542049226,904
6917686,18446744073542039302,76
6917710,18446744073542029326,24
6917718,18446744073542019334,8
6918666,18446744073542010282,948
6918682,18446744073542000298,16
6918698,18446744073541990314,16
6918714,18446744073541980330,16
6918730,18446744073541970346,16
6919670,18446744073541961286,940
6919694,18446744073541951310,24
6919706,18446744073541941322,12
6920666,18446744073541932282,960
6920686,18446744073541922302,20
6920698,18446744073541912314,12
6920710,18446744073541902326,12
6921654,18446744073541893270,944
6921670,18446744073541883286,16
6921678,18446744073541873294,8
6921694,18446744073541863310,16
6922602,18446744073541854218,908
6922614,18446744073541844230,12
6922682,18446744073541834298,68
6922694,18446744073541824310,12
6922714,18446744073541814330,20
6923638,18446744073541805254,924
6923662,18446744073541795278,24
6923674,18446744073541785290,12
6923946,18446744073541775562,272
6924838,18446744073541766454,892
6924866,18446744073541756482,28
6924874,18446744073541746490,8
6924890,18446744073541736506,16
6925722,18446744073541727338,832
6925738,18446744073541717354,16
6925802,18446744073541707418,64
6925894,18446744073541697510,92
6926842,18446744073541688458,948
6926858,18446744073541678474,16
6926874,18446744073541668490,16
6926898,18446744073541658514,24
6927794,18446744073541649410,896
6928194,18446744073541639810,400
6928210,18446744073541629826,16
6928226,18446744073541619842,16
6929142,18446744073541610758,916
6929174,18446744073541600790,32
6929182,18446744073541590798,8
6929198,18446744073541580814,16
6929222,18446744073541570838,24
6930186,18446744073541561802,964
6930206,18446744073541551822,20
6930222,18446744073541541838,16
6931186,18446744073541532802,964
6931202,18446744073541522818,16
6931214,18446744073541512830,12
6931218,18446744073541502834,4
6932178,18446744073541493794,960
6932194,18446744073541483810,16
6932214,18446744073541473830,20
6932226,18446744073541463842,12
6933182,18446744073541454798,956
6933206,18446744073541444822,24
6933214,18446744073541434830,8
6933222,18446744073541424838,8
6934138,18446744073541415754,916
6934154,18446744073541405770,16
6934170,18446744073541395786,16
6934186,18446744073541385802,16
6934194,18446744073541375810,8
6935166,18446744073541366782,972
6935182,18446744073541356798,16
6935202,18446744073541346818,20
6936182,18446744073541337798,980
6936194,18446744073541327810,12
6936202,18446744073541317818,8
6936214,18446744073541307830,12
6937154,18446744073541298770,940
6937170,18446744073541288786,16
6937190,18446744073541278806,20
6937202,18446744073541268818,12
6937210,18446744073541258826,8
6938082,18446744073541249698,872
6938118,18446744073541239734,36
6938134,18446744073541229750,16
6938142,18446744073541219758,8
6939050,18446744073541210666,908
6939062,18446744073541200678,12
6939074,18446744073541190690,12
6940058,18446744073541181674,984
6940070,18446744073541171686,12
6940090,18446744073541161706,20
6940110,18446744073541151726,20
6940998,18446744073541142614,888
6941006,18446744073541132622,8
6941038,18446744073541122654,32
6941050,18446744073541112666,12
6941930,18446744073541103546,880
6941950,18446744073541093566,20
6941962,18446744073541083578,12
6941978,18446744073541073594,16
6942926,18446744073541064542,948
6942938,18446744073541054554,12
6942954,18446744073541044570,16
6942970,18446744073541034586,16
6943854,18446744073541025470,884
6944262,18446744073541015878,408
6944270,18446744073541005886,8
6944282,18446744073540995898,12
6945150,18446744073540986766,868
6945190,18446744073540976806,40
6945202,18446744073540966818,12
6945210,18446744073540956826,8
6946182,18446744073540947798,972
6946194,18446744073540937810,12
6946214,18446744073540927830,20
6947418,18446744073540919034,1204
6947434,18446744073540909050,16
6947450,18446744073540899066,16
6947462,18446744073540889078,12
6948426,18446744073540880042,964
6948438,18446744073540870054,12
6948450,18446744073540860066,12
6948462,18446744073540850078,12
6948474,18446744073540840090,12
6949418,18446744073540831034,944
6949430,18446744073540821046,12
6949446,18446744073540811062,16
6949462,18446744073540801078,16
6950354,18446744073540791970,892
6950374,18446744073540781990,20
6950390,18446744073540772006,16
6950406,18446744073540762022,16
6951338,18446744073540752954,932
6951346,18446744073540742962,8
6951362,18446744073540732978,16
6951382,18446744073540722998,20
6952274,18446744073540713890,892
6952294,18446744073540703910,20
6952338,18446744073540693954,44
6952354,18446744073540683970,16
6953314,18446744073540674930,960
6953330,18446744073540664946,16
6953350,18446744073540654966,20
6953362,18446744073540644978,12
6954566,18446744073540636182,1204
6954586,18446744073540626202,20
6954606,18446744073540616222,20
6954614,18446744073540606230,8
6955558,18446744073540597174,944
6955586,18446744073540587202,28
6955598,18446744073540577214,12
6955646,18446744073540567262,48
6955662,18446744073540557278,16
6955678,18446744073540547294,16
6956586,18446744073540538202,908
6956606,18446744073540528222,20
6956686,18446744073540518302,80
6956702,18446744073540508318,16
6957714,18446744073540499330,1012
6957730,18446744073540489346,16
6957742,18446744073540479358,12
6957762,18446744073540469378,20
6958690,18446744073540460306,928
6958730,18446744073540450346,40
6958762,18446744073540440378,32
6958770,18446744073540430386,8
6959686,18446744073540421302,916
6959706,18446744073540411322,20
6959718,18446744073540401334,12
6960034,18446744073540391650,316
6960962,18446744073540382578,928
6960970,18446744073540372586,8
6960986,18446744073540362602,16
6961006,18446744073540352622,20
6961014,18446744073540342630,8
6961946,18446744073540333562,932
6961998,18446744073540323614,52
6962014,18446744073540313630,16
6962962,18446744073540304578,948
6962974,18446744073540294590,12
6962994,18446744073540284610,20
6963002,18446744073540274618,8
6963926,18446744073540265542,924
6963938,18446744073540255554,12
6963954,18446744073540245570,16
6963970,18446744073540235586,16
6964894,18446744073540226510,924
6964902,18446744073540216518,8
6965010,18446744073540206626,108
6965022,18446744073540196638,12
6965914,18446744073540187530,892
6965926,18446744073540177542,12
6965942,18446744073540167558,16
6965978,18446744073540157594,36
6966942,18446744073540148558,964
6966958,18446744073540138574,16
6966982,18446744073540128598,24
6966994,18446744073540118610,12
6967870,18446744073540109486,876
6967894,18446744073540099510,24
6967906,18446744073540089522,12
6967922,18446744073540079538,16
6968786,18446744073540070402,864
6968798,18446744073540060414,12
6968822,18446744073540050438,24
6969770,18446744073540041386,948
6969778,18446744073540031394,8
6969794,18446744073540021410,16
6969806,18446744073540011422,12
6970686,18446744073540002302,880
6970734,18446744073539992350,48
6970878,18446744073539982494,144
6970898,18446744073539972514,20
6971818,18446744073539963434,920
6971834,18446744073539953450,16
6972174,18446744073539943790,340
6972190,18446744073539933806,16
6972202,18446744073539923818,12
6973170,18446744073539914786,968
6973202,18446744073539904818,32
6973222,18446744073539894838,20
6973238,18446744073539884854,16
6973250,18446744073539874866,12
6974170,18446744073539865786,920
6974182,18446744073539855798,12
6974194,18446744073539845810,12
6974210,18446744073539835826,16
6975178,18446744073539826794,968
6975198,18446744073539816814,20
6975210,18446744073539806826,12
6975222,18446744073539796838,12
6976154,18446744073539787770,932
6976214,18446744073539777830,60
6976498,18446744073539768114,284
6976522,18446744073539758138,24
6977426,18446744073539749042,904
6977442,18446744073539739058,16
6977450,18446744073539729066,8
6977466,18446744073539719082,16
6977478,18446744073539709094,12
6978450,18446744073539700066,972
6978458,18446744073539690074,8
6978470,18446744073539680086,12
6979394,18446744073539671010,924
6979418,18446744073539661034,24
6979434,18446744073539651050,16
6979446,18446744073539641062,12
6980650,18446744073539632266,1204
6980662,18446744073539622278,12
6980674,18446744073539612290,12
6980694,18446744073539602310,20
6981698,18446744073539593314,1004
6981706,18446744073539583322,8
6981718,18446744073539573334,12
6981734,18446744073539563350,16
6981746,18446744073539553362,12
6982666,18446744073539544282,920
6982694,18446744073539534310,28
6982706,18446744073539524322,12
6982718,18446744073539514334,12
6983678,18446744073539505294,960
6983690,18446744073539495306,12
6983710,18446744073539485326,20
6983718,18446744073539475334,8
6984654,18446744073539466270,936
6984666,18446744073539456282,12
6984678,18446744073539446294,12
6984690,18446744073539436306,12
6985666,18446744073539427282,976
6985682,18446744073539417298,16
6985694,18446744073539407310,12
6985842,18446744073539397458,148
6986786,18446744073539388402,944
6986802,18446744073539378418,16
6986834,18446744073539368450,32
6986850,18446744073539358466,16
6986866,18446744073539348482,16
6987806,18446744073539339422,940
6987834,18446744073539329450,28
6987842,18446744073539319458,8
6987854,18446744073539309470,12
6988794,18446744073539300410,940
6988802,18446744073539290418,8
6988810,18446744073539280426,8
6988830,18446744073539270446,20
6989782,18446744073539261398,952
6989798,18446744073539251414,16
6989814,18446744073539241430,16
6989822,18446744073539231438,8
6990750,18446744073539222366,928
6990774,18446744073539212390,24
6990786,18446744073539202402,12
6990806,18446744073539192422,20
6991758,18446744073539183374,952
6991786,18446744073539173402,28
6991806,18446744073539163422,20
6991822,18446744073539153438,16
6992726,18446744073539144342,904
6992738,18446744073539134354,12
6992754,18446744073539124370,16
6992766,18446744073539114382,12
6993662,18446744073539105278,896
6993686,18446744073539095302,24
6993698,18446744073539085314,12
6994690,18446744073539076306,992
6994706,18446744073539066322,16
6994718,18446744073539056334,12
6995650,18446744073539047266,932
6995670,18446744073539037286,20
6995690,18446744073539027306,20
6995706,18446744073539017322,16
6996686,18446744073539008302,980
6996698,18446744073538998314,12
6996718,18446744073538988334,20
6996734,18446744073538978350,16
6997698,18446744073538969314,964
6997714,18446744073538959330,16
6997726,18446744073538949342,12
6997742,18446744073538939358,16
6997758,18446744073538929374,16
6998642,18446744073538920258,884
6998658,18446744073538910274,16
6998678,18446744073538900294,20
6998686,18446744073538890302,8
6999666,18446744073538881282,980
6999682,18446744073538871298,16
6999694,18446744073538861310,12
7000646,18446744073538852262,952
7000662,18446744073538842278,16
7000682,18446744073538832298,20
7000694,18446744073538822310,12
7001662,18446744073538813278,968
7001678,18446744073538803294,16
7001694,18446744073538793310,16
7001706,18446744073538783322,12
7002686,18446744073538774302,980
7002702,18446744073538764318,16
7002718,18446744073538754334,16
7002734,18446744073538744350,16
7002746,18446744073538734362,12
7003778,18446744073538725394,1032
7003790,18446744073538715406,12
7003806,18446744073538705422,16
7003822,18446744073538695438,16
7004750,18446744073538686366,928
7004774,18446744073538676390,24
7004786,18446744073538666402,12
7004802,18446744073538656418,16
7005702,18446744073538647318,900
7005706,18446744073538637322,4
7005730,18446744073538627346,24
7005750,18446744073538617366,20
7006678,18446744073538608294,928
7006706,18446744073538598322,28
7006722,18446744073538588338,16
7006734,18446744073538578350,12
7007730,18446744073538569346,996
7007750,18446744073538559366,20
7007762,18446744073538549378,12
7007770,18446744073538539386,8
7008642,18446744073538530258,872
7009066,18446744073538520682,424
7009082,18446744073538510698,16
7009094,18446744073538500710,12
7009994,18446744073538491610,900
7010010,18446744073538481626,16
7010026,18446744073538471642,16
7010038,18446744073538461654,12
7010050,18446744073538451666,12
7010950,18446744073538442566,900
7010970,18446744073538432586,20
7011006,18446744073538422622,36
7011938,18446744073538413554,932
7011962,18446744073538403578,24
7011970,18446744073538393586,8
7011990,18446744073538383606,20
7012954,18446744073538374570,964
7012970,18446744073538364586,16
7012982,18446744073538354598,12
7012998,18446744073538344614,16
7013894,18446744073538335510,896
7013910,18446744073538325526,16
7013942,18446744073538315558,32
7013962,18446744073538305578,20
7014898,18446744073538296514,936
7014918,18446744073538286534,20
7014934,18446744073538276550,16
7014950,18446744073538266566,16
7015918,18446744073538257534,968
7015946,18446744073538247562,28
7015990,18446744073538237606,44
7016010,18446744073538227626,20
7016978,18446744073538218594,968
7016990,18446744073538208606,12
7016998,18446744073538198614,8
7017022,18446744073538188638,24
7017962,18446744073538179578,940
7017978,18446744073538169594,16
7017994,18446744073538159610,16
